"","word","n","n_papers","n_papers_total","p_papers"
"26503","technical fragmented",1,1,337,0.0029673590504451
"26504","technical functionality",1,1,337,0.0029673590504451
"26505","technical infrastructure",1,1,337,0.0029673590504451
"26506","technical infrastructures",1,1,337,0.0029673590504451
"26507","technical interventions",1,1,337,0.0029673590504451
"26508","technical opportunities",1,1,337,0.0029673590504451
"26509","technical organisational",1,1,337,0.0029673590504451
"26510","technical participants",1,1,337,0.0029673590504451
"26511","technical performance",1,1,337,0.0029673590504451
"26512","technical policy",1,1,337,0.0029673590504451
"26513","technical practice",2,1,337,0.0029673590504451
"26514","technical process",1,1,337,0.0029673590504451
"26515","technical requirements",1,1,337,0.0029673590504451
"26516","technical researchers",1,1,337,0.0029673590504451
"26517","technical tools",1,1,337,0.0029673590504451
"26518","technical usage",1,1,337,0.0029673590504451
"26519","technical users",1,1,337,0.0029673590504451
"26520","technically assumptions",1,1,337,0.0029673590504451
"26521","technically choices",1,1,337,0.0029673590504451
"26522","technically rudimentary",1,1,337,0.0029673590504451
"26523","technique creating",1,1,337,0.0029673590504451
"26524","technique effectively",1,1,337,0.0029673590504451
"26525","technique leverages",1,1,337,0.0029673590504451
"26526","technique quality",1,1,337,0.0029673590504451
"26527","technique results",1,1,337,0.0029673590504451
"26528","technique test",1,1,337,0.0029673590504451
"26529","techniques address",1,1,337,0.0029673590504451
"26530","techniques aimed",1,1,337,0.0029673590504451
"26531","techniques assess",1,1,337,0.0029673590504451
"26532","techniques benefits",1,1,337,0.0029673590504451
"26533","techniques change",1,1,337,0.0029673590504451
"26534","techniques commonly",1,1,337,0.0029673590504451
"26535","techniques complementary",1,1,337,0.0029673590504451
"26536","techniques construct",1,1,337,0.0029673590504451
"26537","techniques contrary",1,1,337,0.0029673590504451
"26538","techniques contributions",1,1,337,0.0029673590504451
"26539","techniques control",1,1,337,0.0029673590504451
"26540","techniques create",1,1,337,0.0029673590504451
"26541","techniques enabling",1,1,337,0.0029673590504451
"26542","techniques evaluate",1,1,337,0.0029673590504451
"26543","techniques evaluated",1,1,337,0.0029673590504451
"26544","techniques exacerbate",1,1,337,0.0029673590504451
"26545","techniques explaining",1,1,337,0.0029673590504451
"26546","techniques frameworks",1,1,337,0.0029673590504451
"26547","techniques identify",1,1,337,0.0029673590504451
"26548","techniques ignore",1,1,337,0.0029673590504451
"26549","techniques including",1,1,337,0.0029673590504451
"26550","techniques inseparable",1,1,337,0.0029673590504451
"26551","techniques interface",1,1,337,0.0029673590504451
"26552","techniques lime",1,1,337,0.0029673590504451
"26553","techniques manipulate",1,1,337,0.0029673590504451
"26554","techniques measure",1,1,337,0.0029673590504451
"26555","techniques offline",1,1,337,0.0029673590504451
"26556","techniques prevent",1,1,337,0.0029673590504451
"26557","techniques procedures",1,1,337,0.0029673590504451
"26558","techniques rebalance",1,1,337,0.0029673590504451
"26559","techniques rely",1,1,337,0.0029673590504451
"26560","techniques result",1,1,337,0.0029673590504451
"26561","techniques significantly",1,1,337,0.0029673590504451
"26562","techniques stages",1,1,337,0.0029673590504451
"26563","techniques total",1,1,337,0.0029673590504451
"26564","techniques xai",1,1,337,0.0029673590504451
"26565","technological advances",1,1,337,0.0029673590504451
"26566","technological market",1,1,337,0.0029673590504451
"26567","technological social",1,1,337,0.0029673590504451
"26568","technological systems",1,1,337,0.0029673590504451
"26569","technologies achieve",1,1,337,0.0029673590504451
"26570","technologies achieving",1,1,337,0.0029673590504451
"26571","technologies acting",1,1,337,0.0029673590504451
"26572","technologies advocate",1,1,337,0.0029673590504451
"26573","technologies answers",1,1,337,0.0029673590504451
"26574","technologies broader",1,1,337,0.0029673590504451
"26575","technologies build",1,1,337,0.0029673590504451
"26576","technologies child",1,1,337,0.0029673590504451
"26577","technologies commonly",1,1,337,0.0029673590504451
"26578","technologies contexts",1,1,337,0.0029673590504451
"26579","technologies definition",1,1,337,0.0029673590504451
"26580","technologies determined",1,1,337,0.0029673590504451
"26581","technologies driven",1,1,337,0.0029673590504451
"26582","technologies embedded",1,1,337,0.0029673590504451
"26583","technologies emphasis",1,1,337,0.0029673590504451
"26584","technologies function",1,1,337,0.0029673590504451
"26585","technologies government",1,1,337,0.0029673590504451
"26586","technologies history",1,1,337,0.0029673590504451
"26587","technologies imperative",1,1,337,0.0029673590504451
"26588","technologies include",1,1,337,0.0029673590504451
"26589","technologies increasingly",1,1,337,0.0029673590504451
"26590","technologies informally",1,1,337,0.0029673590504451
"26591","technologies internet",1,1,337,0.0029673590504451
"26592","technologies introduce",1,1,337,0.0029673590504451
"26593","technologies legal",1,1,337,0.0029673590504451
"26594","technologies meet",1,1,337,0.0029673590504451
"26595","technologies perform",1,1,337,0.0029673590504451
"26596","technologies pertinent",1,1,337,0.0029673590504451
"26597","technologies pets",1,1,337,0.0029673590504451
"26598","technologies pots",1,1,337,0.0029673590504451
"26599","technologies produce",1,1,337,0.0029673590504451
"26600","technologies producing",1,1,337,0.0029673590504451
"26601","technologies proposes",1,1,337,0.0029673590504451
"26602","technologies psychological",1,1,337,0.0029673590504451
"26603","technologies relying",1,1,337,0.0029673590504451
"26604","technologies scaffold",1,1,337,0.0029673590504451
"26605","technologies sensitive",1,1,337,0.0029673590504451
"26606","technologies speech",1,1,337,0.0029673590504451
"26607","technologies support",1,1,337,0.0029673590504451
"26608","technologies taxonomy",1,1,337,0.0029673590504451
"26609","technologies tremendous",1,1,337,0.0029673590504451
"26610","technologies understood",1,1,337,0.0029673590504451
"26611","technologies websites",1,1,337,0.0029673590504451
"26612","technologies widely",1,1,337,0.0029673590504451
"26613","technologiest hey",1,1,337,0.0029673590504451
"26614","technologists care",1,1,337,0.0029673590504451
"26615","technology 1",1,1,337,0.0029673590504451
"26616","technology abuse",1,1,337,0.0029673590504451
"26617","technology advocacy",1,1,337,0.0029673590504451
"26618","technology analysis",1,1,337,0.0029673590504451
"26619","technology audit",1,1,337,0.0029673590504451
"26620","technology centers",1,1,337,0.0029673590504451
"26621","technology companies",1,1,337,0.0029673590504451
"26622","technology consultants",1,1,337,0.0029673590504451
"26623","technology demonstrate",1,1,337,0.0029673590504451
"26624","technology demonstrated",1,1,337,0.0029673590504451
"26625","technology design",1,1,337,0.0029673590504451
"26626","technology difficult",1,1,337,0.0029673590504451
"26627","technology encouraged",1,1,337,0.0029673590504451
"26628","technology ethically",1,1,337,0.0029673590504451
"26629","technology experienced",1,1,337,0.0029673590504451
"26630","technology expressive",1,1,337,0.0029673590504451
"26631","technology firms",1,1,337,0.0029673590504451
"26632","technology focusing",1,1,337,0.0029673590504451
"26633","technology highlighting",1,1,337,0.0029673590504451
"26634","technology hope",1,1,337,0.0029673590504451
"26635","technology including",1,1,337,0.0029673590504451
"26636","technology inclusive",1,1,337,0.0029673590504451
"26637","technology increasing",1,1,337,0.0029673590504451
"26638","technology interviewed",1,1,337,0.0029673590504451
"26639","technology policy",1,1,337,0.0029673590504451
"26640","technology postulated",1,1,337,0.0029673590504451
"26641","technology remains",1,1,337,0.0029673590504451
"26642","technology society",1,1,337,0.0029673590504451
"26643","technology software",1,1,337,0.0029673590504451
"26644","technology statistics",1,1,337,0.0029673590504451
"26645","technology studies",1,1,337,0.0029673590504451
"26646","technology verifying",1,1,337,0.0029673590504451
"26647","technology withings",1,1,337,0.0029673590504451
"26648","tecnico aimed",1,1,337,0.0029673590504451
"26649","tedious process",1,1,337,0.0029673590504451
"26650","teens private",1,1,337,0.0029673590504451
"26651","telefónica innovación",1,1,337,0.0029673590504451
"26652","template check",1,1,337,0.0029673590504451
"26653","template makes",1,1,337,0.0029673590504451
"26654","template matching",1,1,337,0.0029673590504451
"26655","templates dispensing",1,1,337,0.0029673590504451
"26656","templates introduce",1,1,337,0.0029673590504451
"26657","temporal aspects",1,1,337,0.0029673590504451
"26658","temporal dynamics",1,1,337,0.0029673590504451
"26659","temporal impact",1,1,337,0.0029673590504451
"26660","temporal limited",1,1,337,0.0029673590504451
"26661","temporal nature",1,1,337,0.0029673590504451
"26662","temporal shift",1,1,337,0.0029673590504451
"26663","temporally geographically",1,1,337,0.0029673590504451
"26664","ten days",1,1,337,0.0029673590504451
"26665","ten percent",1,1,337,0.0029673590504451
"26666","ten similar",2,1,337,0.0029673590504451
"26667","ten suggestions",1,1,337,0.0029673590504451
"26668","tenants 2",1,1,337,0.0029673590504451
"26669","tenants sort",1,1,337,0.0029673590504451
"26670","tend effective",1,1,337,0.0029673590504451
"26671","tend fewer",1,1,337,0.0029673590504451
"26672","tend identify",1,1,337,0.0029673590504451
"26673","tend predictive",1,1,337,0.0029673590504451
"26674","tended sensitive",1,1,337,0.0029673590504451
"26675","tendency algorithm",1,1,337,0.0029673590504451
"26676","tendency learn",1,1,337,0.0029673590504451
"26677","tendency platform",1,1,337,0.0029673590504451
"26678","tendency subfields",1,1,337,0.0029673590504451
"26679","tension content",1,1,337,0.0029673590504451
"26680","tensions audit",1,1,337,0.0029673590504451
"26681","tensions auditor",1,1,337,0.0029673590504451
"26682","tensions axes",1,1,337,0.0029673590504451
"26683","tensions identify",1,1,337,0.0029673590504451
"26684","tensions map",1,1,337,0.0029673590504451
"26685","tensions model",1,1,337,0.0029673590504451
"26686","tensions surveillance",1,1,337,0.0029673590504451
"26687","term annotator",1,1,337,0.0029673590504451
"26688","term attention",1,1,337,0.0029673590504451
"26689","term dynamic",1,1,337,0.0029673590504451
"26690","term effects",1,1,337,0.0029673590504451
"26691","term equilibrium",1,1,337,0.0029673590504451
"26692","term health",1,1,337,0.0029673590504451
"26693","term paper",1,1,337,0.0029673590504451
"26694","term structured",1,1,337,0.0029673590504451
"26695","term theoretically",1,1,337,0.0029673590504451
"26696","term unemployment",1,1,337,0.0029673590504451
"26697","termed functional",1,1,337,0.0029673590504451
"26698","termed lao",1,1,337,0.0029673590504451
"26699","termination logic",1,1,337,0.0029673590504451
"26700","terminology subjective",1,1,337,0.0029673590504451
"26701","terms accuracy",1,1,337,0.0029673590504451
"26702","terms advertising",1,1,337,0.0029673590504451
"26703","terms age",1,1,337,0.0029673590504451
"26704","terms ai",1,1,337,0.0029673590504451
"26705","terms alt",1,1,337,0.0029673590504451
"26706","terms closely",1,1,337,0.0029673590504451
"26707","terms common",1,1,337,0.0029673590504451
"26708","terms conditions",1,1,337,0.0029673590504451
"26709","terms crisis",1,1,337,0.0029673590504451
"26710","terms designs",1,1,337,0.0029673590504451
"26711","terms employee",1,1,337,0.0029673590504451
"26712","terms employment",1,1,337,0.0029673590504451
"26713","terms fourth",1,1,337,0.0029673590504451
"26714","terms inputs",1,1,337,0.0029673590504451
"26715","terms matching",1,1,337,0.0029673590504451
"26716","terms process",1,1,337,0.0029673590504451
"26717","terms readability",1,1,337,0.0029673590504451
"26718","terms recourse",1,1,337,0.0029673590504451
"26719","terms response",1,1,337,0.0029673590504451
"26720","terms similarity",1,1,337,0.0029673590504451
"26721","terms studying",1,1,337,0.0029673590504451
"26722","terms timing",1,1,337,0.0029673590504451
"26723","terms topic",1,1,337,0.0029673590504451
"26724","terms twitter",1,1,337,0.0029673590504451
"26725","terms types",1,1,337,0.0029673590504451
"26726","terms word",1,1,337,0.0029673590504451
"26727","ternal auditing",1,1,337,0.0029673590504451
"26728","terrorist 23",1,1,337,0.0029673590504451
"26729","test 15",1,1,337,0.0029673590504451
"26730","test ceat",1,1,337,0.0029673590504451
"26731","test data",1,1,337,0.0029673590504451
"26732","test demonstrate",1,1,337,0.0029673590504451
"26733","test designs",1,1,337,0.0029673590504451
"26734","test determine",1,1,337,0.0029673590504451
"26735","test households",1,1,337,0.0029673590504451
"26736","test images",1,1,337,0.0029673590504451
"26737","test jewish",1,1,337,0.0029673590504451
"26738","test lingpipe",1,1,337,0.0029673590504451
"26739","test lingpipe's",1,1,337,0.0029673590504451
"26740","test models",1,1,337,0.0029673590504451
"26741","test operators",1,1,337,0.0029673590504451
"26742","test oracle",1,1,337,0.0029673590504451
"26743","test passed",2,1,337,0.0029673590504451
"26744","test programs",1,1,337,0.0029673590504451
"26745","test propublica",1,1,337,0.0029673590504451
"26746","test prosecution’s",1,1,337,0.0029673590504451
"26747","test quantify",1,1,337,0.0029673590504451
"26748","test results",1,1,337,0.0029673590504451
"26749","test scenarios",2,1,337,0.0029673590504451
"26750","test suites",2,1,337,0.0029673590504451
"26751","test test",1,1,337,0.0029673590504451
"26752","test time",1,1,337,0.0029673590504451
"26753","test timesâ",1,1,337,0.0029673590504451
"26754","test usefulness",1,1,337,0.0029673590504451
"26755","test users",1,1,337,0.0029673590504451
"26756","tested applicants",1,1,337,0.0029673590504451
"26757","tested biases",1,1,337,0.0029673590504451
"26758","tested binary",1,1,337,0.0029673590504451
"26759","tested data",1,1,337,0.0029673590504451
"26760","tested dataset",1,1,337,0.0029673590504451
"26761","testing 2",1,1,337,0.0029673590504451
"26762","testing adopted",1,1,337,0.0029673590504451
"26763","testing adopting",1,1,337,0.0029673590504451
